"INC GOLD-TONE PAVÉ & MULTICOLOR LIGHTBULB WREATH DROP EARRINGS, CREATED FOR MACY'S",$29.50,Wreaths made of pavé crystal and multicolor lightbulbs lend whimsy to these I.N.C. International Concepts drop earrings.
LACOSTE PERCALE PALE AQUA SOLID FULL SHEET SET,$84.00,"Experience the casual elegance and effortless appeal of Lacoste style with their signature cotton percale sheet set. Smooth and durable, you'll enjoy their comfort for years to come as they get softer with every wash. Lightweight and breathable, these sheets are ideal for those with sensitive skin."
JUNIORS' ILLUSION-WAIST BANDAGE DRESS,$59.00,Step out in style. Emerald Sundae's bandage dress is contemporary and chic with an illusion waist and on-trend neckline.
ELLEN DEGENERES DOODLE DOG NURSERY COLLECTION,$119.00,"Add playful style to your nursery with the Ellen DeGeneres Doodle Dog baby bedding and décor collection!  Featuring fun doodles and scribbles with playful puppies and positive sayings in shades of royal blue, red, ivory, yellow, green and turquoise.  These mix and match separates are perfect for creating a nursery that's just your style!"
JUNIORS' STRETCH BOOTCUT JEANS,$49.00,"It's a blast from the past with these junior's bootcut jeans from Dollhouse, bringing a classic look up-to-date with a wide removable leather belt."
JUNIORS' STRIPED SMOCKED BLOUSE,$34.00,A romantic silhouette and bold stripes come together on this totally fashion-forward smocked blouse from Polly & Esther.
WHALE OF A TALE 4 PIECE CRIB BEDDING SET,$416.00,The Whale of a Tale 4-piece crib set features a nautical-inspired look with a whale pattern front and center that's sure to bring a soothing presence to your baby's room.
"GOLD-TONE CRYSTAL ANGEL PIN, CREATED FOR MACY'S",$24.50,Add a luminous quality to your look with this pretty angel pin designed by Holiday Lane.
JUNIORS' COZY COLORBLOCKED CARDIGAN,$49.00,A cozy silhouette gets a bold boost from colorblocked details on this open-front Hippie Rose cardigan.
CRYSTAL HEART SLIDER BRACELET & STUD EARRING GIFT SET,$25.00,A heart motif lends a pretty touch to this GUESS crystal slider bracelet and stud earrings set.
BEAUTIFUL FLORAL 10-PIECE CRIB BEDDING SET,$226.00,The Nojo Beautiful Floral 10-Piece Crib Bedding Set features a feminine floral design and includes everything you need for a stylish and functional nursery!
JUNIORS' STRIPED V-NECK TOP,$24.00,Color your world. Bold stripes and snaps up the cute-factor of this Planet Gold top.
CINDERELLA HAPPILY EVER AFTER 4-PC. CRIB LINER SET,$72.00,Create a picture-perfect setting for your special princess with the fresh floral patterns and tiara prints of this Cinderella Happily Ever After crib liner set from Disney.
"INC GOLD-TONE CRYSTAL & FAUX-FUR REINDEER LINEAR DROP EARRINGS, CREATED FOR MACY'S",$29.50,Bring some fun into your fashion with these super-cute reindeer-styled linear drop earrings from I.N.C. International Concepts.
"HIGH-RISE RELEASED-HEM JEANS, CREATED FOR MACY'S",$59.50,It's a matter of proportion in this denim jeans update. A higher rise and shorter released hemline deliver a fresh perspective from American Rag.
TADPOLES LUXE PLUSH BABY BLANKET,$48.00,"This Tadpoles Luxe Blanket is made of plush flannel fleece that keeps you cozy and comfortable in all seasons.  The blanket is wrinkle and fade resistant, doesn't shed, and offers premier softness and warmth without the heavy weight."
"TWO-TONE PAVÉ KITTEN MITTEN PIN, CREATED FOR MACY'S",$24.50,Those naughty kittens are lucky they're so cute! Bring them along with this adorable pin by Holiday Lane.
JUNIORS' HOUNDSTOOTH JEANS,$34.00,"Classic houndstooth gets a big-time update in these juniors' jeans from Vanilla Star, with an on-trend high waist that flatters your shape in style."
LACOSTE PERCALE PALE AQUA SOLID KING PILLOWCASE PAIR,$50.00,"Experience the casual elegance and effortless appeal of Lacoste style with their signature cotton percale sheet set. Smooth and durable, you'll enjoy their comfort for years to come as they get softer with every wash. Lightweight and breathable, these sheets are ideal for those with sensitive skin."
"SILVER-TONE EPOXY PEPPERMENT CANDY DROP EARRINGS, CREATED FOR MACY'S",$19.50,Holiday Lane is sweet on style with these peppermint candy drop earrings.
NATURE PREMIUM 7 PIECE CRIB BEDDING SET,$648.00,"Nipperland Natural Cotton Nursery Bedding shows a refined sense of taste that promotes healthier and safer sleeps for your little one. Made from the purest fine Cotton, washed without chemicals. Come in beautifully decorated gift box. It features a platinum finish technology to keep the colors from fading or dulling."
JUNIORS' KNOT-FRONT DOLMAN-SLEEVED BLOUSE,$34.00,Flowing dolman sleeves catch the eye - and every movement - when you wear Polly & Esther's graceful blouse with a front knot detail.
LACOSTE BACKSPIN TWIN/TWIN XL DUVET SET,$250.00,"Add signature Lacoste style to your bedroom with a fresh, fun take on the iconic plaid design with the Backspin Bedding Collection from Lacoste. Fresh colors in an oversize scale are printed on crisp 100% cotton percale. Two unique shams in engineered prints complete the look.  Reversible."
HUGS & KISSES CRIB SHEET 2-PACK,$35.00,Give any infant's room a loving look and feel with adorable hearts and pretty pink stripes of this Hugs & Kisses fitted crib sheet set from Little Love by NoJo.
"SILVER-TONE CRYSTAL & IMITATION PEARL PEPPERMINT CHARM BRACELET, CREATED FOR MACY'S",$29.50,Shake it up with peppermint-inspired style this holiday when you wear this fun charm bracelet by Holiday Lane.
"JUNIORS' TURTLENECK SWEATER, CREATED FOR MACY'S",$54.50,One more reason to love sweater weather: this ultra-snuggly turtleneck from American Rag.
LACOSTE CAMO SHEET COLLECTION,$68.00,"The iconic camouflage pattern is reimagined with a smaller scale, refreshed Camo Gray palette, and versatile look that pairs easily with bold, rich colors, big stripes, and classic neutrals."
"WOMEN'S SNOWFLAKE SILVER-TONE CHARM BRACELET 26MM, CREATED FOR MACY'S",$29.50,Delightful snowflakes and other festive baubles join a petite silver-tone timepiece on Holiday Lane's joyful charm bracelet.
JUNIORS' HIGH-WAISTED FLEECE-LINED LEGGINGS,$24.00,Your favorite winter staple gets a fun update with the tonal black prints on these high-waisted fleece-lined leggings from Hippie Rose.
INFINITE LOVE 4-PIECE CRIB BEDDING SET,$75.00,"The nursery becomes a celestial dreamland with the Belle Infinite Love Crib Bedding Set. The quilt features a smiling bear surrounded by floating stars and night sky prints, with embroidered accents. The fitted sheet has little bears sleeping on crescent moons, coordinating with the night sky print on a 3-sided dust ruffle, all printed on butter-soft, easy-care microfiber. Baby will always have a friend nearby with the plush bear, made of plush fur with embroidered details. Love is as big as the galaxy with the Infinite Love Collection!"
"KANE COTTON 36"" X 72"" BEACH TOWEL",$40.00,"Make waves at the beach with the modern appeal and timeless style of the Kane beach towel from Lacoste. Rows of contemporary waves are rendered in a spectrum on the printed, sheared velvet face that reverses to solid terry."
"HOLIDAY TREE PLAID STRAP WATCH 36MM, CREATED FOR MACY'S",$29.50,Be right on time for every holiday event with this festive plaid-print bracelet watch from Holiday Lane.
JUNIORS' SASH-BELT SOFT SHORTS,$24.00,"The short story for fashion girls: these soft shorts from Ultra Flirt, detailed with a self sash belt, will be your go-to throughout the season."
JUNGLE BABIES 8-PC. CRIB BEDDING SET,$282.00,Give your child's room a fun forrest feel with the cheerful animals and vibrant tones of this Jungle Babies crib bedding set from NoJo.
LACOSTE BASELINE KING COMFORTER SET,$350.00,"An eye-catching approach to plaid, the Baseline Bedding Collection from Lacoste reimagines a beloved favorite. 100% cotton yarn-dyed melange yarns create subtle shades of color, creating a look that's timeless and unique. Reversible."
"GOLD-TONE EPOXY NUTCRACKER DROP EARRINGS, CREATED FOR MACY'S",$19.50,You just may break out into a sugar plum dance with these colorful epoxy nutcracker drop earrings from Holiday Lane.
HEAVEN SENT GIRLS' 4-PIECE CRIB BEDDING SET,$482.00,"Heaven Sent Girl set includes fitted crib sheet, dust ruffle, coverlet, and diaper stacker. The Heaven Sent Girl Collection fits a standard crib 52"" x 28"" and is a beautiful combination of Pinks and Cream. Touches of sheer cloud like fabrics and soft minky make this pattern irresistible. Perfect for your little girl."
JUNIORS' PLUSH CARDIGAN,$44.00,"Wear this over everything. Plush & cozy, Hippie Rose's soft cardigan feels like you're wrapped in a warm blanket."
LACOSTE SMASH KING COMFORTER SET,$350.00,"Crisp stripes create a fresh and fun focal point into the Smash Bedding Collection, the unexpected twist on a classic look a hallmark of the iconic Lacoste apparel. Large engineered yarn-dyed stripes reverse to smaller stripes; the play on scale and pattern adding to the effortless versatility."
"SILVER-TONE CRYSTAL SNOWFLAKE CLIP-ON STUD EARRINGS, CREATED FOR MACY'S",$19.50,"Give your look some holiday shine with these stunning crystal stud earrings, designed by Holiday Lane with clip-on closures."
JUNIORS' PRINTED OFF-THE-SHOULDER PEASANT TOP,$34.00,"Make the seasonal transition in style in this printed peasant top from Self Esteem, detailed with a smocked off-the-shoulder neckline."
CLASSIC WINNIE THE POOH FITTED CRIB SHEET,$38.00,"This fitted crib sheet features Winnie the Pooh, Tigger, Piglet and Eeyore with an all over print. Your little one will sleep sweetly on this soft cotton crib sheet.  Mix and match this crib sheet with other Classic Pooh bedding and decor items to create your perfect nursery!"
"SILVER-TONE & BLUE PAVÉ BOW PIN, CREATED FOR MACY'S",$24.50,A pretty bow is lined with pavé crystals on this sweet holiday pin by Holiday Lane.
LACOSTE TEE TWIN COMFORTER SET,$265.00,"Bold and contemporary, crisp and feminine, the reversible Tee Bedding Collection from Lacoste brings modern appeal to the bedroom with the textured 100% cotton printed slub fabric. The reversible design offers the iconic style you love with the effortless ability to refresh."
WATERPROOF CRIB MATTRESS PROTECTOR PAD,$18.00,"Carter's - Protector Pad - This flat protector pad measures 27"" X 36"". This multi use pad can be used under your crib sheet, on a toddler bed, porta crib or travel yards. Helps to protect your mattress. Featured in solid white. Made of soft polyester fabric. Perfect baby basic every nursery needs."
JUNIORS' OFF-THE-SHOULDER ANIMAL-PRINT SWEATER,$39.00,"Opt for fierce fashion in this off-the-shoulder sweater from BCX, designed with a cool animal print throughout."
LACOSTE SMASH FULL/QUEEN DUVET SET,$300.00,"Crisp stripes create a fresh and fun focal point into the Smash Bedding Collection, the unexpected twist on a classic look a hallmark of the iconic Lacoste apparel. Large engineered yarn-dyed stripes reverse to smaller stripes; the play on scale and pattern adding to the effortless versatility."
JUNIORS' BUTTON-SHOULDER SWEATER,$44.00,All buttoned up. Hippie Rose has your casual look on lock with this cozy ribbed-knit sweater.
"GOLD-TONE PAVÉ CARDINAL PIN, CREATED FOR MACY'S",$24.50,A beautiful cardinal sits atop a branch of holly of this pavé-accented pin by Holiday Lane.
BALLERINA BOWS NURSERY COLLECTION,$27.00,"The Ballerina Bows collection is the perfect addition to your future dancer's nursery!  Featuring ballet slippers, bows and tutus in a range of pinks, grays and whites.  Mix and match items from the collection to create your ideal nursery."
LACOSTE TEE FULL/QUEEN DUVET SET,$300.00,"Bold and contemporary, crisp and feminine, the reversible Tee Bedding Collection from Lacoste brings modern appeal to the bedroom with the textured 100% cotton printed slub fabric. The reversible design offers the iconic style you love with the effortless ability to refresh."
"JUNIORS' PRINTED SWEATSHIRT HOODIE DRESS, CREATED FOR MACY'S",$44.50,Sporty details including a drawstring hood and a kangaroo pocket add edgy style to Material Girl's floral-printed sweatshirt dress.
"TWO-TONE PAVÉ SCOTTY PIN, CREATED FOR MACY'S",$24.50,A scarf-wearing scotty dog lends an original element to your look with this pavé-covered pin by Holiday Lane.
A DAY WITH POOH CRIB SHEET,$30.00,"The ""A Day With Pooh"" crib sheet from Disney features characters from the popular animation series, adding style and comfort to your newborn's room."
LACOSTE PERCALE PALE AQUA SOLID STD KING SHEET SET,$134.00,"Experience the casual elegance and effortless appeal of Lacoste style with their signature cotton percale sheet set. Smooth and durable, you'll enjoy their comfort for years to come as they get softer with every wash. Lightweight and breathable, these sheets are ideal for those with sensitive skin."
JUNIORS' SMOCKED OFF-THE-SHOULDER CROP TOP,$24.00,"With allover smocking and lettuce-edged ruffle trim, Crave Fame's off-the-shoulder crop top will outfit you for the season in style."
"SILVER-TONE PAVÉ DREIDEL DROP EARRINGS, CREATED FOR MACY'S",$19.50,Put a fun 'spin' on your outfit! Glittering pavé crystals add flair to these fashionable Holiday Lane dreidel drop earrings.
BALLERINA BOWS 4-PIECE CRIB BEDDING SET,$219.00,"This crib bedding set is the perfect addition to your future ballerina's nursery!  Featuring ballet slippers, bows and tutus in a range of pinks, grays and whites.  Coordinates with other items from the Ballerina Bows bedding and decor collection."
LACOSTE OUTLINED PIQUE CAL KING SHEET SET,$134.00,"Graphic prints add playful appeal to the casual elegance and signature style of Lacoste with their cotton printed percale sheet set. Smooth and durable, you'll enjoy their comfort for years to come, as they get softer with every wash."
"JUNIORS' LACE-UP PEASANT TOP, CREATED FOR MACY'S",$54.50,Boho babe. Patchwork paisley prints + bell sleeves = the peasant top of your dreams from American Rag!
"WOMEN'S GOLD-TONE CUFF BRACELET WATCH 28MM, CREATED FOR MACY'S",$29.50,"A delightful celebration of the season, this polished gold-tone cuff bracelet watch from Holiday Lane has an expressive dial with holly leaves and berries at center."
MINNIE MOUSE 4-PIECE TODDLER BEDDING SET,$194.00,This 4-Piece toddler bedding set includes a quilted comforter featuring pretty Minnie mouse in her iconic pink polka dot dress.  A double-sided pillow case features Minnie and her ducky-pal Daisy.  Turn the comforter back to reveal a white fitted sheet with a pretty pattern of bows and a pink flat sheet featuring Minnie in a variety of poses amidst giant hearts.
